Subject,Target,Distance,Trial,Response,RT,OutlierDist,OutlierSubj
S53,4,100,2,1,0.9910763830012,FALSE,FALSE
S53,6,140,3,1,1.09193111700006,FALSE,FALSE
S53,6,140,4,1,0.772842170999866,FALSE,FALSE
S53,7,160,5,1,2.06765018900114,FALSE,TRUE
S53,4,100,6,0,1.17587794999963,FALSE,FALSE
S53,8,180,7,1,0.900112145000094,TRUE,FALSE
S53,7,160,8,1,2.05465097199885,FALSE,TRUE
S53,7,160,9,1,2.69694654100022,FALSE,TRUE
S53,3,80,10,0,0.767666178000582,FALSE,FALSE
S53,3,80,11,0,0.778383876999214,FALSE,FALSE
S53,6,140,12,1,1.52764530400054,FALSE,FALSE
S53,3,80,13,0,0.722499180999876,FALSE,FALSE
S53,2,60,14,0,0.681669495999813,FALSE,FALSE
S53,7,160,15,1,0.722418338000352,FALSE,FALSE
S53,5,120,16,0,1.11014643400085,FALSE,FALSE
S53,2,60,17,0,0.636403587999666,FALSE,FALSE
S53,5,120,18,0,0.979013706999467,FALSE,FALSE
S53,3,80,19,0,0.907094574999064,FALSE,FALSE
S53,4,100,20,0,0.984256375000768,FALSE,FALSE
S53,7,160,21,1,0.490552323000884,FALSE,FALSE
S53,9,200,22,1,0.791595176999181,FALSE,FALSE
S53,5,120,23,0,1.2530124799996,FALSE,FALSE
S53,10,220,24,1,0.681415574999846,FALSE,FALSE
S53,2,60,25,0,0.57900924400019,FALSE,FALSE
S53,3,80,26,0,0.744461523001519,FALSE,FALSE
S53,10,220,27,1,0.636560234001081,FALSE,FALSE
S53,4,100,28,0,1.09560649100058,FALSE,FALSE
S53,3,80,29,0,0.923874739999519,FALSE,FALSE
S53,8,180,30,1,0.641835209000419,FALSE,FALSE
S53,6,140,31,1,1.50624044399956,FALSE,FALSE
S53,8,180,32,1,0.640342298998803,FALSE,FALSE
S53,4,100,33,0,0.955559945999994,FALSE,FALSE
S53,9,200,34,1,0.698719804000575,FALSE,FALSE
S53,7,160,35,1,0.684083760999783,FALSE,FALSE
S53,6,140,36,1,0.839065837000817,FALSE,FALSE
S53,9,200,37,1,2.05633423600011,TRUE,TRUE
S53,8,180,38,1,0.603638513999613,FALSE,FALSE
S53,1,40,39,0,0.771463267999934,FALSE,FALSE
S53,10,220,40,0,0.716957975000696,FALSE,FALSE
S53,6,140,41,1,0.996117450000384,FALSE,FALSE
S53,1,40,42,0,0.641086233999886,FALSE,FALSE
S53,8,180,43,1,0.825652282001101,FALSE,FALSE
S53,3,80,44,0,0.987002067000503,FALSE,FALSE
S53,7,160,45,1,1.14278164400093,FALSE,FALSE
S53,8,180,46,1,0.704775509000683,FALSE,FALSE
S53,8,180,47,1,0.673276024999723,FALSE,FALSE
S53,5,120,48,1,0.906383518000439,FALSE,FALSE
S53,6,140,49,0,1.0348103719989,FALSE,FALSE
S53,4,100,50,0,0.667090132999874,FALSE,FALSE
S53,2,60,51,0,0.68199505100165,FALSE,FALSE
S53,1,40,52,0,0.614579244000197,FALSE,FALSE
S53,6,140,53,1,1.74400046499977,FALSE,FALSE
S53,5,120,54,0,0.949343940999825,FALSE,FALSE
S53,7,160,55,1,0.640586674000588,FALSE,FALSE
S53,1,40,56,0,0.602165243000854,FALSE,FALSE
S53,4,100,57,0,0.766487677999976,FALSE,FALSE
S53,4,100,58,0,1.19699350100018,FALSE,FALSE
S53,5,120,59,1,0.75957202599966,FALSE,FALSE
S53,5,120,60,1,0.629850264000197,TRUE,FALSE
S53,8,180,61,1,0.637640174998523,FALSE,FALSE
S53,9,200,62,1,0.480131147998691,FALSE,FALSE
S53,10,220,63,1,0.497960669999884,FALSE,FALSE
S53,3,80,64,0,0.910097538000628,FALSE,FALSE
S53,5,120,65,0,1.01907016400037,FALSE,FALSE
S54,8,180,1,1,1.11974563200056,FALSE,FALSE
S54,4,100,2,0,0.474350927999694,FALSE,FALSE
S54,3,80,3,0,0.442374309001025,FALSE,FALSE
S54,5,120,4,0,1.31373576700025,FALSE,FALSE
S54,3,80,5,0,1.39266325199969,TRUE,FALSE
S54,3,80,6,0,1.21671314800005,TRUE,FALSE
S54,4,100,7,0,1.60707129000002,FALSE,FALSE
S54,5,120,8,0,0.88343028700001,FALSE,FALSE
S54,10,220,9,1,0.887919130998853,FALSE,FALSE
S54,5,120,10,1,2.41474378999919,TRUE,FALSE
S54,1,40,11,0,0.79176421199918,FALSE,FALSE
S54,1,40,12,0,0.719022882998615,FALSE,FALSE
S54,8,180,13,1,0.830406643999595,FALSE,FALSE
S54,8,180,14,1,0.621862263000367,FALSE,FALSE
S54,7,160,15,1,0.57669327000076,TRUE,FALSE
S54,5,120,16,0,1.01791681900067,FALSE,FALSE
S54,7,160,17,1,1.54216056599944,FALSE,FALSE
S54,6,140,18,0,0.955551192999337,FALSE,FALSE
S54,5,120,19,0,1.0144814510003901,FALSE,FALSE
S54,5,120,20,0,1.37665675800054,FALSE,FALSE
S54,8,180,21,1,1.10213777900026,FALSE,FALSE
S54,5,120,22,0,0.832254843000555,FALSE,FALSE
S54,6,140,23,0,2.12743903699993,FALSE,FALSE
S54,1,40,24,0,0.690489435999552,FALSE,FALSE
S54,4,100,25,0,0.742995649001386,FALSE,FALSE
S54,2,60,26,0,1.08646289900025,FALSE,FALSE
S54,9,200,27,1,1.31010103600056,FALSE,FALSE
S54,8,180,28,1,2.43781508999928,TRUE,FALSE
S54,6,140,29,1,2.061197437999,FALSE,FALSE
S54,7,160,30,1,1.04477462000068,FALSE,FALSE
S54,8,180,31,1,0.783266096999796,FALSE,FALSE
S54,3,80,32,0,0.652425259999291,FALSE,FALSE
S54,6,140,33,1,1.45209266200072,FALSE,FALSE
S54,8,180,34,1,0.897528555000463,FALSE,FALSE
S54,10,220,35,0,3.76788903200031,TRUE,TRUE
S54,1,40,36,0,0.508254582000518,TRUE,FALSE
S54,3,80,37,0,0.642307266998614,FALSE,FALSE
S54,2,60,38,0,0.56991266300065,FALSE,FALSE
S54,6,140,39,1,1.05101399699925,FALSE,FALSE
S54,3,80,40,0,0.533733649001078,FALSE,FALSE
S54,10,220,41,1,0.714168683000025,FALSE,FALSE
S54,7,160,42,1,0.921749989000091,FALSE,FALSE
S54,4,100,43,0,1.33102376200077,FALSE,FALSE
S54,7,160,44,1,1.0653289790007,FALSE,FALSE
S54,9,200,45,1,0.670355565000136,FALSE,FALSE
S54,4,100,46,0,0.626799721001589,FALSE,FALSE
S54,8,180,47,1,1.88121889600006,TRUE,FALSE
S54,2,60,48,0,0.688624700000219,FALSE,FALSE
S54,5,120,49,1,1.14564438799971,FALSE,FALSE
S54,4,100,50,0,0.68499938000059,FALSE,FALSE
S54,4,100,51,0,1.07111206700029,FALSE,FALSE
S54,6,140,52,1,3.27062651599954,FALSE,FALSE
S54,6,140,53,1,1.62707391100048,FALSE,FALSE
S54,4,100,54,0,0.490998019999097,FALSE,FALSE
S54,10,220,55,1,0.827269723999052,FALSE,FALSE
S54,9,200,56,1,0.642326203000266,FALSE,FALSE
S54,6,140,57,1,1.71317668200027,FALSE,FALSE
S54,9,200,58,1,0.770681983000031,FALSE,FALSE
S54,3,80,59,0,0.654587962000733,FALSE,FALSE
S54,7,160,60,1,1.11262636699939,FALSE,FALSE
S54,7,160,61,1,0.855528357998992,FALSE,FALSE
S54,2,60,62,0,0.787568477000605,FALSE,FALSE
S54,7,160,63,1,1.21842814900083,FALSE,FALSE
S54,3,80,64,0,0.64847295599975,FALSE,FALSE
S54,8,180,65,1,0.951341186999343,FALSE,FALSE
S55,7,160,1,1,1.33136420099981,FALSE,FALSE
S55,6,140,2,0,1.01944601200012,FALSE,FALSE
S55,3,80,3,0,0.918054693000158,FALSE,FALSE
S55,6,140,4,0,1.29583486099727,FALSE,FALSE
S55,8,180,5,1,0.873206268999638,FALSE,FALSE
S55,4,100,6,0,0.871987650996743,FALSE,FALSE
S55,7,160,7,1,0.734581556000194,FALSE,FALSE
S55,3,80,8,0,0.608314969002095,FALSE,FALSE
S55,7,160,9,1,0.594236889999593,FALSE,FALSE
S55,10,220,10,0,1.10509701900082,FALSE,FALSE
S55,7,160,11,0,0.7826857809996,FALSE,FALSE
S55,1,40,12,0,1.03989056999853,FALSE,FALSE
S55,2,60,13,0,1.05635412099946,FALSE,FALSE
S55,4,100,14,0,0.950475153000298,FALSE,FALSE
S55,4,100,15,0,1.15290781700241,FALSE,FALSE
S55,1,40,16,0,0.897201268999197,FALSE,FALSE
S55,6,140,17,0,1.42466590199911,FALSE,FALSE
S55,5,120,18,0,1.21835662599915,FALSE,FALSE
S55,6,140,19,1,1.4323283800004,FALSE,FALSE
S55,6,140,20,1,1.44236728800024,FALSE,FALSE
S55,4,100,21,0,0.517580674000783,TRUE,FALSE
S55,9,200,22,1,0.707647852999798,FALSE,FALSE
S55,9,200,23,1,0.867102584001259,FALSE,FALSE
S55,8,180,24,1,0.65405282500069,FALSE,FALSE
S55,9,200,25,1,0.977739664002002,FALSE,FALSE
S55,3,80,26,0,0.987011059998622,FALSE,FALSE
S55,4,100,27,0,0.958254863999173,FALSE,FALSE
S55,6,140,28,0,1.06947311900149,FALSE,FALSE
S55,10,220,29,1,0.71498482899915,FALSE,FALSE
S55,4,100,30,0,0.885329830001865,FALSE,FALSE
S55,8,180,31,1,0.752314100998774,FALSE,FALSE
S55,8,180,32,1,0.727356997002062,FALSE,FALSE
S55,2,60,33,0,0.621830295000109,FALSE,FALSE
S55,10,220,34,1,0.755266159998428,FALSE,FALSE
S55,2,60,35,0,0.640526005001448,FALSE,FALSE
S55,5,120,36,0,1.15060536999954,FALSE,FALSE
S55,1,40,37,0,0.672348448999401,TRUE,FALSE
S55,3,80,38,0,0.51189410400184,FALSE,FALSE
S55,3,80,39,0,0.75757538399921,FALSE,FALSE
S55,5,120,40,0,1.39904341800138,FALSE,FALSE
S55,5,120,41,0,0.926643143000547,FALSE,FALSE
S55,8,180,42,1,0.787297101000149,FALSE,FALSE
S55,7,160,43,1,1.73328493499866,FALSE,FALSE
S55,4,100,44,0,0.722851634000108,FALSE,FALSE
S55,5,120,45,0,0.729695793001156,FALSE,FALSE
S55,10,220,46,1,0.606446780999249,FALSE,FALSE
S55,5,120,47,0,0.663061412000388,FALSE,FALSE
S55,3,80,48,0,0.669467124000221,FALSE,FALSE
S55,2,60,49,0,0.871861934996559,FALSE,FALSE
S55,8,180,50,1,0.771709661003115,FALSE,FALSE
S55,3,80,51,0,0.657857009002328,FALSE,FALSE
S55,9,200,52,1,0.917846477001149,FALSE,FALSE
S55,6,140,53,0,0.615312457000982,FALSE,FALSE
S55,1,40,54,0,0.928476981000131,FALSE,FALSE
S55,7,160,55,1,1.01871891100018,FALSE,FALSE
S55,7,160,56,1,1.35626879800111,FALSE,FALSE
S55,5,120,57,0,1.14182031000018,FALSE,FALSE
S55,4,100,58,0,0.826515319000464,FALSE,FALSE
S55,3,80,59,0,0.655403646997001,FALSE,FALSE
S55,8,180,60,1,0.894857235001837,FALSE,FALSE
S55,5,120,61,0,1.07797539700186,FALSE,FALSE
S55,7,160,62,1,0.898379283000395,FALSE,FALSE
S55,8,180,63,1,1.15370302000156,TRUE,FALSE
S55,6,140,64,0,0.807922645002691,FALSE,FALSE
S55,7,160,65,0,1.27867886400054,FALSE,FALSE
S56,7,160,1,1,1.33472347200222,FALSE,FALSE
S56,8,180,2,1,0.481661017998704,FALSE,FALSE
S56,3,80,3,0,0.595589704000304,FALSE,FALSE
S56,6,140,4,0,0.940978210001049,FALSE,FALSE
S56,3,80,5,0,0.621706892998191,FALSE,FALSE
S56,8,180,6,1,0.620825607002189,FALSE,FALSE
S56,6,140,7,0,0.662965945997712,FALSE,FALSE
S56,2,60,8,0,0.520369334000861,FALSE,FALSE
S56,5,120,9,1,0.437952329000836,FALSE,FALSE
S56,7,160,10,1,0.532944960999885,FALSE,FALSE
S56,7,160,11,1,0.575265382001817,FALSE,FALSE
S56,10,220,12,1,0.502310376999958,FALSE,FALSE
S56,1,40,13,0,0.480839677002223,FALSE,FALSE
S56,6,140,14,0,1.34302201200262,TRUE,FALSE
S56,9,200,15,1,0.695192971001234,FALSE,FALSE
S56,4,100,16,0,0.920127221997973,FALSE,FALSE
S56,3,80,17,0,0.546875964999344,FALSE,FALSE
S56,10,220,18,1,0.451260767000349,FALSE,FALSE
S56,8,180,19,1,1.11716995399911,TRUE,FALSE
S56,5,120,20,0,1.01234260999991,FALSE,FALSE
S56,3,80,21,0,0.632109186000889,FALSE,FALSE
S56,1,40,22,0,0.603440359001979,FALSE,FALSE
S56,2,60,23,0,0.541466951002803,FALSE,FALSE
S56,8,180,24,1,0.712379985001462,FALSE,FALSE
S56,4,100,25,0,0.573427744999208,FALSE,FALSE
S56,6,140,26,1,0.684395814998425,FALSE,FALSE
S56,7,160,27,1,1.37416834900068,FALSE,FALSE
S56,6,140,28,1,0.808595918999345,FALSE,FALSE
S56,4,100,29,0,0.507682661998842,FALSE,FALSE
S56,7,160,30,1,1.00388894199932,FALSE,FALSE
S56,5,120,31,1,1.4730098910004,FALSE,FALSE
S56,5,120,32,1,1.71814895399802,FALSE,FALSE
S56,8,180,33,1,0.611126736999722,FALSE,FALSE
S56,8,180,34,1,0.550115923000703,FALSE,FALSE
S56,7,160,35,1,0.569613974999811,FALSE,FALSE
S56,1,40,36,0,0.352778101001604,FALSE,FALSE
S56,3,80,37,0,0.923417939000501,TRUE,FALSE
S56,4,100,38,0,1.07042824299788,FALSE,FALSE
S56,10,220,39,1,0.507290937999642,FALSE,FALSE
S56,6,140,40,1,0.76828288699835,FALSE,FALSE
S56,6,140,41,1,0.749930719000986,FALSE,FALSE
S56,5,120,42,1,0.698818500000925,FALSE,FALSE
S56,4,100,43,0,0.70612240400078,FALSE,FALSE
S56,2,60,44,0,0.524909362000471,FALSE,FALSE
S56,4,100,45,0,0.900044519003131,FALSE,FALSE
S56,4,100,46,0,1.00998320299914,FALSE,FALSE
S56,8,180,47,1,0.42776557599791,FALSE,FALSE
S56,9,200,48,1,0.540210045001004,FALSE,FALSE
S56,3,80,49,0,0.416892737001035,TRUE,FALSE
S56,3,80,50,0,0.615821624000091,FALSE,FALSE
S56,7,160,51,1,0.533802992998972,FALSE,FALSE
S56,4,100,52,0,0.829120647002128,FALSE,FALSE
S56,5,120,53,1,0.602048302000185,FALSE,FALSE
S56,6,140,54,1,0.841307956998207,FALSE,FALSE
S56,8,180,55,1,0.45221318500262,FALSE,FALSE
S56,1,40,56,0,0.472335823997128,FALSE,FALSE
S56,7,160,57,1,0.62912674099789,FALSE,FALSE
S56,3,80,58,0,0.950834008999664,TRUE,FALSE
S56,5,120,59,1,0.569259026000509,FALSE,FALSE
S56,9,200,60,1,0.494099867999466,FALSE,FALSE
S56,5,120,61,0,0.953971320999699,FALSE,FALSE
S56,2,60,62,0,0.861676939999597,TRUE,FALSE
S56,10,220,63,1,0.41321959799825,FALSE,FALSE
S56,9,200,64,1,0.504442214001756,FALSE,FALSE
S56,7,160,65,0,0.921977652000351,FALSE,FALSE
S57,5,120,1,1,0.986771265001153,TRUE,FALSE
S57,4,100,2,0,1.31566328700137,FALSE,FALSE
S57,3,80,3,0,1.10385816100097,FALSE,FALSE
S57,5,120,4,1,1.69867565499953,FALSE,FALSE
S57,1,40,5,0,0.980199878998974,FALSE,FALSE
S57,5,120,6,1,0.924983081000391,TRUE,FALSE
S57,9,200,7,1,0.987656879999122,FALSE,FALSE
S57,1,40,8,0,1.04601067999829,FALSE,FALSE
S57,1,40,9,0,0.998674390000815,FALSE,FALSE
S57,7,160,10,1,1.12396348300172,FALSE,FALSE
S57,7,160,11,1,1.41172747199744,FALSE,FALSE
S57,10,220,12,1,1.11975286099914,FALSE,FALSE
S57,3,80,13,0,1.21020491399759,FALSE,FALSE
S57,2,60,14,0,1.22006877699823,FALSE,FALSE
S57,9,200,15,1,1.13238042500234,FALSE,FALSE
S57,4,100,16,0,1.24505506100104,FALSE,FALSE
S57,7,160,17,1,0.935464271999081,FALSE,FALSE
S57,5,120,18,1,1.52217056700101,FALSE,FALSE
S57,7,160,19,1,1.32505162500092,FALSE,FALSE
S57,3,80,20,0,1.19437089400162,FALSE,FALSE
S57,8,180,21,1,1.13415444899874,FALSE,FALSE
S57,7,160,22,1,1.45394517100067,FALSE,FALSE
S57,6,140,23,1,1.40122748900103,FALSE,FALSE
S57,3,80,24,0,1.39107717799925,FALSE,FALSE
S57,9,200,25,1,1.33495812199908,FALSE,FALSE
S57,7,160,26,1,1.31039779799903,FALSE,FALSE
S57,8,180,27,1,1.56163506099983,FALSE,FALSE
S57,6,140,28,1,1.31516770099915,FALSE,FALSE
S57,8,180,29,1,1.42700591000175,FALSE,FALSE
S57,4,100,30,0,1.27397835300144,FALSE,FALSE
S57,2,60,31,0,1.19744250499934,FALSE,FALSE
S57,8,180,32,1,1.00378838799952,FALSE,FALSE
S57,2,60,33,0,1.1030515909988,FALSE,FALSE
S57,6,140,34,1,1.59357768800328,FALSE,FALSE
S57,6,140,35,1,1.28417492900189,FALSE,FALSE
S57,5,120,36,0,1.82255143299699,FALSE,FALSE
S57,3,80,37,0,1.45455852599844,FALSE,FALSE
S57,3,80,38,0,1.54797965599937,FALSE,FALSE
S57,4,100,39,0,1.69184598399806,FALSE,FALSE
S57,4,100,40,0,1.81527444099993,TRUE,FALSE
S57,6,140,41,1,1.3209520019991,FALSE,FALSE
S57,1,40,42,0,1.19083051000052,FALSE,FALSE
S57,4,100,43,0,1.34772000999874,FALSE,FALSE
S57,8,180,44,1,1.24321418199906,FALSE,FALSE
S57,3,80,45,0,1.24031203100094,FALSE,FALSE
S57,7,160,46,1,1.33579895099683,FALSE,FALSE
S57,2,60,47,0,1.26894723900114,FALSE,FALSE
S57,3,80,48,0,1.47592809900016,FALSE,FALSE
S57,6,140,49,1,1.02760089000003,TRUE,FALSE
S57,10,220,50,1,1.0523648979979,FALSE,FALSE
S57,10,220,51,1,1.43941570699826,FALSE,FALSE
S57,6,140,52,1,1.48386342800222,FALSE,FALSE
S57,7,160,53,1,1.07260525500169,FALSE,FALSE
S57,4,100,54,0,1.22885492899877,FALSE,FALSE
S57,10,220,55,1,1.26624302500204,FALSE,FALSE
S57,8,180,56,1,1.37328954799887,FALSE,FALSE
S57,8,180,57,1,1.08959358299762,FALSE,FALSE
S57,5,120,58,1,1.59394401700047,FALSE,FALSE
S57,8,180,59,1,1.12273822600037,FALSE,FALSE
S57,9,200,60,1,1.1586845210004,FALSE,FALSE
S57,5,120,61,1,1.77623102300277,FALSE,FALSE
S57,5,120,62,0,1.67973758399967,FALSE,FALSE
S57,6,140,63,1,1.32335336699907,FALSE,FALSE
S57,4,100,64,0,1.32057015999817,FALSE,FALSE
S57,5,120,65,1,1.44426668800224,FALSE,FALSE
S58,5,120,1,0,1.32213585199861,FALSE,FALSE
S58,7,160,2,0,1.89772576299947,FALSE,FALSE
S58,9,200,3,1,0.963887246001832,FALSE,FALSE
S58,3,80,4,0,0.600502917000995,FALSE,FALSE
S58,3,80,5,0,0.670121986000595,FALSE,FALSE
S58,6,140,6,1,3.81029280800067,FALSE,FALSE
S58,8,180,7,1,0.873037691999343,FALSE,FALSE
S58,5,120,8,0,1.79894250500001,FALSE,FALSE
S58,10,220,9,1,0.820483827999851,FALSE,FALSE
S58,7,160,10,1,0.783411958000215,FALSE,FALSE
S58,1,40,11,0,0.691007288001856,FALSE,FALSE
S58,10,220,12,1,0.70179846999963,FALSE,FALSE
S58,4,100,13,0,1.14415329199983,FALSE,FALSE
S58,5,120,14,0,1.85381259899805,FALSE,FALSE
S58,1,40,15,0,0.706212295001023,FALSE,FALSE
S58,6,140,16,1,0.824118794000242,FALSE,FALSE
S58,4,100,17,0,1.99797988000137,FALSE,FALSE
S58,8,180,18,1,0.401752491001389,FALSE,FALSE
S58,10,220,19,1,0.711896184999205,FALSE,FALSE
S58,6,140,20,0,1.76648705600019,FALSE,FALSE
S58,3,80,21,0,0.743166552998446,FALSE,FALSE
S58,7,160,22,0,1.62732667099772,FALSE,FALSE
S58,4,100,23,0,1.00506768199921,FALSE,FALSE
S58,3,80,24,0,0.715158929000609,FALSE,FALSE
